age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;prob_class_1
34;unemployed;single;tertiary;no;1974;no;no;cellular;22;jul;355;1;342;3;success;0.89619714
60;unemployed;married;primary;no;0;no;no;cellular;22;jul;1193;1;412;1;other;0.96261704
27;admin.;married;tertiary;no;2855;no;no;cellular;22;jul;138;2;178;4;success;0.582465
54;management;divorced;tertiary;no;5475;no;no;cellular;22;jul;321;4;-1;0;unknown;0.0907089
38;management;married;tertiary;no;536;yes;no;cellular;22;jul;248;1;-1;0;unknown;0.0135496445
39;blue-collar;married;primary;no;558;yes;no;unknown;22;jul;23;1;531;3;failure;0.05719801
41;blue-collar;divorced;secondary;no;663;yes;no;unknown;22;jul;24;1;792;3;other;0.13422245
34;technician;single;secondary;no;1279;yes;no;cellular;22;jul;174;2;160;8;other;0.27728575
93;retired;married;unknown;no;775;no;no;cellular;22;jul;860;2;177;7;success;0.95061135
34;technician;single;secondary;no;1313;no;no;cellular;22;jul;427;2;94;4;failure;0.41800117
42;technician;single;secondary;no;631;no;no;telephone;22;jul;171;2;413;3;failure;0.15220073
36;management;married;tertiary;no;203;no;no;cellular;23;jul;608;3;179;2;success;0.9188925
33;admin.;single;tertiary;no;146;no;no;cellular;23;jul;351;3;-1;0;unknown;0.11279237
37;technician;single;tertiary;no;0;yes;no;cellular;23;jul;366;6;-1;0;unknown;0.060758103
35;management;married;tertiary;no;4124;yes;no;cellular;23;jul;350;2;445;7;other;0.8962187
41;admin.;married;secondary;no;14968;no;no;cellular;23;jul;1360;4;-1;0;unknown;0.4568917
49;admin.;married;secondary;no;197;yes;no;cellular;23;jul;125;1;101;3;success;0.13419484
33;management;single;tertiary;no;307;no;no;cellular;23;jul;113;6;179;4;failure;0.044896625
36;technician;divorced;secondary;no;1451;yes;no;cellular;23;jul;192;4;93;17;other;0.3424072
30;student;single;tertiary;no;3026;no;no;cellular;23;jul;251;1;535;1;failure;0.7664148
41;technician;single;tertiary;no;431;no;no;cellular;23;jul;196;1;88;5;failure;0.31254593
29;management;single;tertiary;no;985;yes;no;cellular;23;jul;396;2;-1;0;unknown;0.069435604
30;services;single;secondary;no;268;no;no;unknown;24;jul;86;1;-1;0;unknown;0.0026544451
25;student;married;secondary;no;37;no;no;unknown;24;jul;11;1;-1;0;unknown;0.0029289676
28;student;single;secondary;no;2015;no;no;cellular;26;jul;110;2;182;2;failure;0.05913339
82;retired;married;primary;no;243;no;no;cellular;26;jul;275;1;180;2;success;0.81581986
26;student;single;secondary;no;3090;no;no;cellular;26;jul;379;1;339;1;failure;0.42564857
56;retired;married;secondary;no;393;no;yes;cellular;26;jul;183;1;221;2;failure;0.11728456
33;technician;divorced;secondary;no;948;no;no;unknown;26;jul;7;1;-1;0;unknown;0.0011568095
38;unemployed;married;secondary;no;995;no;no;unknown;26;jul;84;1;-1;0;unknown;0.0023894622
27;technician;single;secondary;no;-69;no;no;unknown;26;jul;4;1;-1;0;unknown;0.0009229555
27;management;single;tertiary;no;102;no;no;unknown;26;jul;9;1;-1;0;unknown;0.0025396456
45;blue-collar;single;secondary;no;0;yes;no;cellular;26;jul;768;2;91;5;success;0.8814328
37;technician;married;secondary;no;1707;yes;no;cellular;26;jul;546;2;784;3;failure;0.79885083
48;management;married;tertiary;no;612;no;no;cellular;26;jul;86;7;292;1;other;0.07864744
46;admin.;married;unknown;no;5511;no;no;cellular;26;jul;414;2;389;1;success;0.9318548
37;management;married;tertiary;no;387;no;no;cellular;26;jul;128;2;419;1;failure;0.08515178
28;admin.;single;tertiary;no;313;no;yes;cellular;26;jul;461;2;326;4;failure;0.2889742
44;self-employed;divorced;secondary;no;8;no;no;cellular;26;jul;423;4;-1;0;unknown;0.12640716
32;admin.;single;secondary;no;457;no;no;cellular;26;jul;109;3;455;2;failure;0.04172476
40;technician;married;secondary;no;0;yes;yes;cellular;26;jul;105;2;172;1;failure;0.019812936
61;self-employed;married;tertiary;no;10861;no;no;cellular;26;jul;336;2;259;3;success;0.8365057
23;student;single;secondary;no;794;no;no;cellular;26;jul;607;3;171;3;other;0.9283869
69;retired;married;secondary;no;0;no;no;cellular;27;jul;666;1;90;4;success;0.87146163
33;services;single;unknown;no;2297;no;no;cellular;27;jul;527;1;-1;0;unknown;0.3482448
33;management;single;tertiary;no;373;no;yes;cellular;27;jul;267;1;180;4;failure;0.48557538
23;management;single;tertiary;no;1807;no;no;cellular;27;jul;606;1;-1;0;unknown;0.542392
35;management;married;tertiary;no;775;no;no;unknown;27;jul;9;1;-1;0;unknown;0.002151248
31;services;single;secondary;yes;-248;no;no;unknown;27;jul;5;1;-1;0;unknown;0.00081850437
27;services;single;secondary;no;230;no;no;unknown;27;jul;5;1;-1;0;unknown;0.0023163445
49;admin.;divorced;secondary;no;1180;no;no;cellular;27;jul;139;2;181;4;success;0.4351228
31;admin.;single;secondary;no;255;no;no;cellular;27;jul;167;2;181;1;success;0.6864391
45;technician;married;secondary;no;2776;yes;no;cellular;27;jul;287;2;181;1;success;0.7014624
61;retired;married;secondary;no;1058;no;no;cellular;27;jul;218;2;91;3;success;0.8865471
41;retired;single;primary;no;2579;no;no;cellular;27;jul;235;1;287;1;failure;0.24542762
49;technician;married;secondary;no;308;no;no;cellular;27;jul;266;5;-1;0;unknown;0.040605474
47;admin.;married;secondary;no;1210;no;no;cellular;27;jul;493;4;-1;0;unknown;0.16693485
46;technician;married;unknown;no;3308;no;no;cellular;28;jul;219;2;-1;0;unknown;0.0466565
40;admin.;married;secondary;no;0;no;no;cellular;28;jul;496;2;182;11;success;0.8708557
55;technician;married;tertiary;no;1320;no;no;cellular;28;jul;340;1;91;2;success;0.8280667
24;student;single;secondary;no;822;no;no;cellular;28;jul;106;2;-1;0;unknown;0.0717487
39;unemployed;married;primary;no;7005;yes;no;cellular;28;jul;429;2;184;3;success;0.82735443
82;housemaid;divorced;primary;no;1381;no;no;cellular;28;jul;844;5;181;4;failure;0.91653955
27;technician;single;secondary;no;204;no;no;cellular;28;jul;471;2;-1;0;unknown;0.24099447
26;technician;married;secondary;no;267;yes;no;cellular;28;jul;817;2;-1;0;unknown;0.54710925
31;management;single;tertiary;no;725;yes;no;cellular;28;jul;211;1;92;2;failure;0.14651084
22;unemployed;single;tertiary;no;993;no;no;cellular;28;jul;115;3;93;1;other;0.4483898
27;student;single;tertiary;no;311;no;no;cellular;28;jul;462;1;148;4;success;0.84130317
32;admin.;married;secondary;no;389;yes;no;cellular;28;jul;129;3;233;3;failure;0.053228598
53;blue-collar;married;primary;no;306;no;no;cellular;28;jul;388;3;181;1;success;0.8011413
54;management;married;tertiary;no;752;no;no;telephone;29;jul;211;5;491;4;other;0.5550017
53;technician;married;tertiary;no;2557;no;no;cellular;29;jul;95;4;182;7;success;0.15642466
29;management;married;tertiary;no;135;no;no;cellular;29;jul;225;4;-1;0;unknown;0.033060092
64;retired;married;secondary;no;1574;no;no;telephone;29;jul;301;3;-1;0;unknown;0.16222574
33;blue-collar;married;secondary;no;0;yes;no;unknown;29;jul;331;1;-1;0;unknown;0.0025145365
57;technician;married;tertiary;no;1181;no;no;cellular;29;jul;169;2;182;2;success;0.82599163
31;management;single;tertiary;no;1761;yes;no;telephone;29;jul;332;3;440;3;failure;0.64594656
61;admin.;married;unknown;no;4629;yes;no;cellular;29;jul;349;3;183;2;success;0.8913765
35;unemployed;single;tertiary;no;154;no;no;cellular;29;jul;200;4;181;2;failure;0.47223783
57;unemployed;divorced;secondary;no;1088;no;no;cellular;29;jul;1697;1;-1;0;unknown;0.48102465
77;retired;married;secondary;no;4112;no;no;telephone;29;jul;426;1;184;3;success;0.9427139
36;services;married;secondary;no;11650;yes;no;telephone;29;jul;268;1;-1;0;unknown;0.03122542
32;management;married;tertiary;no;6138;no;no;cellular;29;jul;519;2;90;9;failure;0.4739278
25;services;single;unknown;no;2022;no;no;cellular;29;jul;276;8;97;12;other;0.78808254
61;management;married;unknown;no;264;no;no;telephone;29;jul;270;1;178;1;success;0.7355492
69;retired;single;tertiary;no;2144;no;no;cellular;29;jul;417;1;184;4;success;0.9387373
69;technician;married;tertiary;no;482;no;no;cellular;29;jul;478;1;267;1;failure;0.75049216
29;management;single;tertiary;no;0;no;no;cellular;29;jul;99;6;-1;0;unknown;0.0036544187
35;management;single;tertiary;no;2187;yes;no;cellular;29;jul;229;1;174;13;other;0.40191013
47;management;divorced;tertiary;no;-130;yes;no;cellular;30;jul;221;4;431;5;other;0.51789874
30;admin.;single;tertiary;no;8;no;yes;cellular;30;jul;76;2;150;1;failure;0.008573285
28;admin.;single;secondary;no;261;yes;yes;cellular;30;jul;269;7;182;9;success;0.39069217
34;admin.;married;tertiary;no;0;no;no;cellular;30;jul;292;1;183;2;success;0.91087174
71;technician;married;secondary;no;3020;no;no;telephone;30;jul;304;1;270;3;failure;0.7313062
49;retired;married;primary;no;18;no;no;unknown;30;jul;9;1;-1;0;unknown;0.00042943846
45;management;single;tertiary;no;4831;no;no;cellular;30;jul;852;3;182;11;success;0.9634863
64;retired;married;primary;no;12067;no;no;telephone;30;jul;367;2;92;2;success;0.86402935
39;entrepreneur;married;secondary;no;689;no;no;cellular;30;jul;240;3;-1;0;unknown;0.02191613
35;technician;single;secondary;no;1227;no;no;cellular;30;jul;1005;5;134;10;success;0.92733896
36;admin.;single;tertiary;no;980;no;no;cellular;30;jul;156;3;179;4;failure;0.30287227
22;student;single;unknown;no;1232;no;no;cellular;30;jul;283;1;430;2;other;0.8724636
27;technician;single;secondary;no;842;no;no;cellular;30;jul;273;1;91;1;other;0.54698837
83;housemaid;divorced;primary;no;5944;no;no;cellular;30;jul;200;3;-1;0;unknown;0.04195965
23;management;single;tertiary;no;906;no;no;cellular;30;jul;160;3;-1;0;unknown;0.03629236
31;services;single;tertiary;no;1626;no;no;unknown;31;jul;15;1;-1;0;unknown;0.003216021
34;unemployed;married;tertiary;no;822;no;no;unknown;1;aug;11;1;-1;0;unknown;0.0022285848
35;self-employed;married;tertiary;no;980;no;no;cellular;2;aug;428;2;336;6;failure;0.2754967
80;retired;married;secondary;no;173;no;no;cellular;2;aug;87;3;-1;0;unknown;0.01567376
46;unknown;married;tertiary;no;8564;no;no;cellular;2;aug;397;2;342;1;failure;0.18344226
33;management;married;tertiary;no;643;no;no;cellular;2;aug;203;3;94;1;other;0.2558365
26;technician;single;secondary;no;1873;no;no;cellular;2;aug;1013;3;276;2;other;0.83699536
25;technician;single;secondary;no;31;no;no;cellular;2;aug;300;3;-1;0;unknown;0.2770639
54;services;married;secondary;no;386;yes;no;cellular;2;aug;155;2;-1;0;unknown;0.016667087
34;management;single;tertiary;no;275;no;no;cellular;2;aug;196;2;455;23;other;0.6576159
34;management;married;secondary;no;369;no;no;cellular;2;aug;868;3;342;4;failure;0.8037272
59;technician;single;secondary;no;571;no;yes;unknown;2;aug;25;1;-1;0;unknown;0.016656922
76;housemaid;married;primary;no;1483;no;no;cellular;2;aug;90;4;-1;0;unknown;0.026968667
32;technician;single;tertiary;no;388;no;no;cellular;2;aug;100;8;95;3;success;0.31993926
65;retired;divorced;unknown;no;300;no;no;cellular;2;aug;245;2;-1;0;unknown;0.49649867
37;blue-collar;single;unknown;no;871;yes;no;cellular;2;aug;209;1;542;4;failure;0.42380467
55;technician;married;unknown;no;240;yes;no;cellular;2;aug;108;3;277;1;success;0.44001445
53;admin.;single;secondary;no;2398;yes;no;cellular;2;aug;317;1;180;2;failure;0.21669598
63;management;married;tertiary;no;2785;no;no;cellular;2;aug;341;2;392;3;success;0.9218947
32;unemployed;single;secondary;no;8304;no;no;cellular;2;aug;486;1;286;2;failure;0.27418572
24;student;single;secondary;no;867;no;no;cellular;2;aug;135;7;108;8;other;0.12727961
33;student;single;unknown;no;2321;no;no;cellular;2;aug;308;1;109;4;failure;0.16690966
33;management;married;tertiary;no;7154;no;no;cellular;2;aug;153;4;129;4;other;0.15030053
38;technician;single;tertiary;no;1727;no;no;telephone;2;aug;141;2;185;6;other;0.07214411
37;management;single;tertiary;no;62;yes;no;cellular;2;aug;428;2;272;8;success;0.7402849
30;student;single;secondary;no;3096;no;no;cellular;2;aug;226;3;188;1;failure;0.26078436
36;technician;single;secondary;no;1745;no;no;cellular;2;aug;258;1;-1;0;unknown;0.15121916
29;student;single;secondary;no;1377;yes;no;cellular;3;aug;248;1;446;2;success;0.78256303
29;student;single;tertiary;no;163;no;no;cellular;3;aug;249;1;-1;0;unknown;0.19544147
38;management;married;tertiary;no;1199;no;no;cellular;3;aug;482;1;-1;0;unknown;0.29844055
34;admin.;married;tertiary;no;0;yes;yes;cellular;3;aug;108;2;180;7;failure;0.09583024
62;retired;married;secondary;no;569;no;no;cellular;3;aug;187;2;180;6;success;0.9038283
34;technician;married;secondary;no;0;yes;no;cellular;3;aug;261;1;470;2;failure;0.85858613
56;services;married;secondary;no;1989;no;no;cellular;3;aug;279;4;181;4;success;0.904109
48;housemaid;single;primary;no;46;no;no;cellular;3;aug;113;2;180;1;failure;0.080889136
33;technician;married;secondary;no;1026;no;no;cellular;3;aug;326;2;340;3;failure;0.24565037
32;admin.;married;secondary;no;200;no;no;cellular;3;aug;172;3;-1;0;unknown;0.037203792
42;management;married;tertiary;no;372;yes;no;cellular;3;aug;654;2;-1;0;unknown;0.3132065
68;retired;married;tertiary;no;2812;no;no;cellular;3;aug;392;4;181;3;success;0.7773327
60;housemaid;married;secondary;no;0;no;no;telephone;3;aug;676;2;181;5;failure;0.5858082
34;admin.;married;tertiary;no;69;no;yes;cellular;3;aug;263;3;251;3;success;0.76768315
43;blue-collar;married;primary;no;2952;no;no;cellular;3;aug;417;2;95;1;other;0.47908032
29;management;married;tertiary;no;198;yes;no;cellular;3;aug;1179;1;-1;0;unknown;0.574028
62;retired;married;secondary;no;569;no;no;cellular;4;aug;288;1;1;8;success;0.6994104
29;management;married;tertiary;no;198;yes;no;cellular;4;aug;453;1;1;1;failure;0.12878856
68;retired;married;tertiary;no;2812;no;no;cellular;4;aug;651;1;1;7;success;0.65333
38;management;married;tertiary;no;1199;no;no;cellular;4;aug;178;1;1;1;success;0.5532242
59;unknown;married;unknown;no;1500;no;no;cellular;4;aug;248;1;182;1;other;0.14133163
63;entrepreneur;married;secondary;no;3904;no;no;telephone;4;aug;250;2;187;2;success;0.88889056
48;admin.;married;secondary;no;156;no;no;cellular;4;aug;291;1;-1;0;unknown;0.10725203
30;services;single;tertiary;no;1788;no;no;cellular;4;aug;288;1;181;2;failure;0.5015191
45;admin.;married;secondary;no;205;no;no;cellular;4;aug;180;1;92;3;success;0.8847148
78;retired;married;unknown;no;38;no;no;telephone;4;aug;156;1;1;3;other;0.068983994
59;unemployed;married;secondary;no;1625;no;no;cellular;4;aug;198;1;180;2;success;0.81857616
38;management;married;tertiary;no;238;no;no;cellular;4;aug;139;1;92;3;failure;0.2858704
33;technician;married;secondary;no;1026;no;no;cellular;4;aug;87;1;1;5;failure;0.019242864
49;blue-collar;married;secondary;no;1730;yes;no;cellular;4;aug;605;2;92;4;success;0.8826452
80;retired;married;secondary;no;2354;no;no;telephone;4;aug;199;2;181;3;success;0.58799636
30;housemaid;single;tertiary;no;19;no;no;cellular;4;aug;139;1;92;5;success;0.85939676
35;management;single;tertiary;no;747;no;no;cellular;4;aug;91;1;1;6;other;0.03147841
35;unemployed;single;tertiary;no;415;no;no;cellular;4;aug;462;1;92;4;success;0.83461326
32;management;married;tertiary;no;1812;no;no;cellular;4;aug;296;1;182;4;other;0.5753174
93;retired;married;unknown;no;775;no;no;cellular;4;aug;476;2;13;9;success;0.7445
60;housemaid;married;secondary;no;0;no;no;telephone;4;aug;153;1;1;7;success;0.096032135
30;admin.;single;secondary;no;3528;no;no;cellular;4;aug;250;1;92;2;failure;0.45076898
42;admin.;married;secondary;no;641;no;no;cellular;4;aug;111;1;1;1;other;0.029206475
33;technician;married;secondary;no;180;no;no;cellular;4;aug;561;1;435;3;failure;0.87590486
48;housemaid;single;primary;no;46;no;no;cellular;4;aug;118;1;1;3;success;0.2892036
38;services;married;secondary;no;4017;no;no;cellular;4;aug;470;1;96;3;success;0.7898418
28;student;single;secondary;no;970;no;no;telephone;4;aug;297;1;-1;0;unknown;0.17341721
34;admin.;married;tertiary;no;69;no;yes;cellular;4;aug;120;3;1;6;success;0.23676
42;management;married;tertiary;no;372;yes;no;cellular;4;aug;153;3;1;2;success;0.48726195
36;management;married;tertiary;no;1133;yes;no;cellular;4;aug;293;1;181;2;other;0.5451584
50;management;married;tertiary;no;2881;no;no;cellular;5;aug;510;2;2;5;other;0.43336284
34;technician;married;secondary;no;0;yes;no;cellular;5;aug;231;2;2;3;success;0.48497912
34;management;married;tertiary;no;1778;no;no;cellular;5;aug;329;2;181;4;failure;0.42198968
60;services;married;secondary;no;4428;no;no;cellular;5;aug;382;1;97;5;other;0.29071426
34;admin.;married;tertiary;no;79;yes;no;cellular;5;aug;203;1;92;5;success;0.8535243
29;management;single;tertiary;no;437;no;no;cellular;5;aug;504;1;92;1;success;0.8741546
38;technician;married;secondary;no;318;no;no;cellular;5;aug;274;1;182;6;success;0.91875994
53;management;married;tertiary;no;18931;no;no;cellular;5;aug;224;1;86;23;other;0.3169904
41;technician;single;tertiary;no;1646;yes;no;cellular;5;aug;172;3;92;8;success;0.7957654
38;admin.;single;secondary;no;115;no;no;cellular;5;aug;250;3;182;10;failure;0.4315884
45;blue-collar;single;secondary;no;0;no;no;cellular;5;aug;374;2;472;1;success;0.8909544
57;technician;divorced;secondary;no;470;no;no;cellular;5;aug;480;3;-1;0;unknown;0.29590037
53;management;married;tertiary;no;3591;yes;no;cellular;5;aug;306;2;181;2;other;0.6066248
56;management;divorced;tertiary;no;2037;no;no;cellular;5;aug;318;1;91;6;failure;0.36748508
36;services;married;secondary;no;394;no;no;cellular;5;aug;324;1;-1;0;unknown;0.10708806
32;management;single;tertiary;no;1077;no;no;cellular;5;aug;200;1;717;4;failure;0.4391201
33;technician;single;secondary;no;2979;no;no;cellular;5;aug;326;2;437;1;failure;0.61188585
41;management;married;tertiary;no;1092;no;no;cellular;5;aug;736;1;-1;0;unknown;0.6393303
67;retired;divorced;primary;no;1746;no;no;cellular;5;aug;134;1;-1;0;unknown;0.09209167
34;admin.;divorced;secondary;no;661;yes;no;cellular;5;aug;245;2;183;10;failure;0.25407353
45;management;married;tertiary;no;2077;no;no;cellular;5;aug;163;1;-1;0;unknown;0.050301213
28;management;single;tertiary;no;1530;no;no;cellular;5;aug;98;3;-1;0;unknown;0.030939149
29;housemaid;single;tertiary;no;2196;no;no;cellular;5;aug;215;1;-1;0;unknown;0.22006181
34;management;single;tertiary;no;417;yes;no;cellular;5;aug;270;1;174;15;failure;0.2829386
21;entrepreneur;single;tertiary;no;2077;no;no;cellular;5;aug;323;1;-1;0;unknown;0.3796089
27;self-employed;single;tertiary;no;347;no;no;cellular;6;aug;385;4;-1;0;unknown;0.3291189
37;management;married;tertiary;no;2283;no;no;cellular;6;aug;303;2;92;4;success;0.85527736
52;housemaid;married;primary;no;256;no;no;cellular;6;aug;137;1;-1;0;unknown;0.013929468
29;admin.;single;tertiary;no;-197;no;no;unknown;6;aug;47;1;-1;0;unknown;0.0021424284
33;student;married;secondary;no;1536;no;no;cellular;6;aug;258;2;178;4;success;0.86467224
45;management;married;secondary;no;446;no;no;cellular;6;aug;304;3;-1;0;unknown;0.10708806
